METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ
"DEbest","rastrigin",20,5,3550,67,123.996317
"DEbest","rastrigin",20,5,3600,68,117.969957
"DEbest","rastrigin",20,5,3650,69,117.969957
"DEbest","rastrigin",20,5,3700,70,117.969957
"DEbest","rastrigin",20,5,3750,71,117.969957
"DEbest","rastrigin",20,5,3800,72,117.969957
"DEbest","rastrigin",20,5,3850,73,117.969957
"DEbest","rastrigin",20,5,3900,74,117.969957
"DEbest","rastrigin",20,5,3950,75,117.969957
"DEbest","rastrigin",20,5,4000,76,117.969957
"DEbest","rastrigin",20,5,4050,77,117.969957
"DEbest","rastrigin",20,5,4100,78,117.969957
"DEbest","rastrigin",20,5,4150,79,117.969957
"DEbest","rastrigin",20,5,4200,80,117.969957
"DEbest","rastrigin",20,5,4250,81,117.969957
"DEbest","rastrigin",20,5,4300,82,117.969957
"DEbest","rastrigin",20,5,4350,83,117.969957
"DEbest","rastrigin",20,5,4400,84,117.969957
"DEbest","rastrigin",20,5,4450,85,117.969957
"DEbest","rastrigin",20,5,4500,86,117.969957
"DEbest","rastrigin",20,5,4550,87,117.969957
"DEbest","rastrigin",20,5,4600,88,117.969957
"DEbest","rastrigin",20,5,4650,89,117.969957
"DEbest","rastrigin",20,5,4700,90,117.969957
"DEbest","rastrigin",20,5,4750,91,117.969957
"DEbest","rastrigin",20,5,4800,92,117.969957
"DEbest","rastrigin",20,5,4850,93,117.969957
"DEbest","rastrigin",20,5,4900,94,117.969957
"DEbest","rastrigin",20,5,4950,95,117.969957
"DEbest","rastrigin",20,5,5000,96,117.969957
"DEbest","rosen",2,1,100,1,1.038695
"DEbest","rosen",2,1,120,2,0.479502
"DEbest","rosen",2,1,140,3,0.479502
"DEbest","rosen",2,1,160,4,0.479502
"DEbest","rosen",2,1,180,5,0.479502
"DEbest","rosen",2,1,200,6,0.479502
"DEbest","rosen",2,1,220,7,0.169228
"DEbest","rosen",2,1,240,8,0.169228
"DEbest","rosen",2,1,260,9,0.169228
"DEbest","rosen",2,1,280,10,0.014576
"DEbest","rosen",2,1,300,11,0.001320
"DEbest","rosen",2,1,320,12,0.001320
"DEbest","rosen",2,1,340,13,0.001320
"DEbest","rosen",2,1,360,14,0.001320
"DEbest","rosen",2,1,380,15,0.001320
"DEbest","rosen",2,1,400,16,0.001320
"DEbest","rosen",2,1,420,17,0.001320
"DEbest","rosen",2,1,440,18,0.001320
"DEbest","rosen",2,1,460,19,0.001320
"DEbest","rosen",2,1,480,20,0.001320
"DEbest","rosen",2,1,500,21,0.001320
"DEbest","rosen",2,1,520,22,0.000561
"DEbest","rosen",2,1,540,23,0.000038
"DEbest","rosen",2,1,560,24,0.000038
"DEbest","rosen",2,1,580,25,0.000038
"DEbest","rosen",2,1,600,26,0.000008
"DEbest","rosen",2,1,620,27,0.000008
"DEbest","rosen",2,1,640,28,0.000003
"DEbest","rosen",2,1,660,29,0.000003
"DEbest","rosen",2,1,680,30,0.000003
"DEbest","rosen",2,1,700,31,0.000003
"DEbest","rosen",2,1,720,32,0.000003
"DEbest","rosen",2,1,740,33,0.000002
"DEbest","rosen",2,1,760,34,0.000002
"DEbest","rosen",2,1,780,35,0.000000
"DEbest","rosen",2,1,800,36,0.000000
"DEbest","rosen",2,1,820,37,0.000000
"DEbest","rosen",2,1,840,38,0.000000
"DEbest","rosen",2,1,860,39,0.000000
"DEbest","rosen",2,1,880,40,0.000000
"DEbest","rosen",2,1,900,41,0.000000
"DEbest","rosen",2,1,920,42,0.000000
"DEbest","rosen",2,1,940,43,0.000000
"DEbest","rosen",2,1,960,44,0.000000
"DEbest","rosen",2,1,980,45,0.000000
"DEbest","rosen",2,1,1000,46,0.000000
"DEbest","rosen",2,2,100,1,0.395992
"DEbest","rosen",2,2,120,2,0.395992
"DEbest","rosen",2,2,140,3,0.395992
"DEbest","rosen",2,2,160,4,0.008474
"DEbest","rosen",2,2,180,5,0.008474
"DEbest","rosen",2,2,200,6,0.008474
"DEbest","rosen",2,2,220,7,0.008474
"DEbest","rosen",2,2,240,8,0.008474
"DEbest","rosen",2,2,260,9,0.008474
"DEbest","rosen",2,2,280,10,0.000536
"DEbest","rosen",2,2,300,11,0.000536
"DEbest","rosen",2,2,320,12,0.000536
"DEbest","rosen",2,2,340,13,0.000536
"DEbest","rosen",2,2,360,14,0.000536
"DEbest","rosen",2,2,380,15,0.000536
"DEbest","rosen",2,2,400,16,0.000536
"DEbest","rosen",2,2,420,17,0.000536
"DEbest","rosen",2,2,440,18,0.000536
"DEbest","rosen",2,2,460,19,0.000329
"DEbest","rosen",2,2,480,20,0.000329
"DEbest","rosen",2,2,500,21,0.000025
"DEbest","rosen",2,2,520,22,0.000012
"DEbest","rosen",2,2,540,23,0.000012
"DEbest","rosen",2,2,560,24,0.000012
"DEbest","rosen",2,2,580,25,0.000012
"DEbest","rosen",2,2,600,26,0.000012
"DEbest","rosen",2,2,620,27,0.000012
"DEbest","rosen",2,2,640,28,0.000003
"DEbest","rosen",2,2,660,29,0.000002
"DEbest","rosen",2,2,680,30,0.000002
"DEbest","rosen",2,2,700,31,0.000002
"DEbest","rosen",2,2,720,32,0.000002
"DEbest","rosen",2,2,740,33,0.000002
"DEbest","rosen",2,2,760,34,0.000001
"DEbest","rosen",2,2,780,35,0.000001
"DEbest","rosen",2,2,800,36,0.000000
"DEbest","rosen",2,2,820,37,0.000000
"DEbest","rosen",2,2,840,38,0.000000
"DEbest","rosen",2,2,860,39,0.000000
"DEbest","rosen",2,2,880,40,0.000000
"DEbest","rosen",2,2,900,41,0.000000
"DEbest","rosen",2,2,920,42,0.000000
"DEbest","rosen",2,2,940,43,0.000000
"DEbest","rosen",2,2,960,44,0.000000
"DEbest","rosen",2,2,980,45,0.000000
"DEbest","rosen",2,2,1000,46,0.000000
"DEbest","rosen",2,3,100,1,0.074708
"DEbest","rosen",2,3,120,2,0.074708
"DEbest","rosen",2,3,140,3,0.074708
"DEbest","rosen",2,3,160,4,0.074708
"DEbest","rosen",2,3,180,5,0.056160
"DEbest","rosen",2,3,200,6,0.056160
"DEbest","rosen",2,3,220,7,0.056160
"DEbest","rosen",2,3,240,8,0.002661
"DEbest","rosen",2,3,260,9,0.002661
"DEbest","rosen",2,3,280,10,0.002652
"DEbest","rosen",2,3,300,11,0.002652
"DEbest","rosen",2,3,320,12,0.002652
"DEbest","rosen",2,3,340,13,0.002652
"DEbest","rosen",2,3,360,14,0.002652
"DEbest","rosen",2,3,380,15,0.002652
"DEbest","rosen",2,3,400,16,0.000885
"DEbest","rosen",2,3,420,17,0.000412
"DEbest","rosen",2,3,440,18,0.000412
"DEbest","rosen",2,3,460,19,0.000100
"DEbest","rosen",2,3,480,20,0.000038
"DEbest","rosen",2,3,500,21,0.000038
"DEbest","rosen",2,3,520,22,0.000038
"DEbest","rosen",2,3,540,23,0.000038
"DEbest","rosen",2,3,560,24,0.000001
"DEbest","rosen",2,3,580,25,0.000001
"DEbest","rosen",2,3,600,26,0.000001
"DEbest","rosen",2,3,620,27,0.000001
"DEbest","rosen",2,3,640,28,0.000001
"DEbest","rosen",2,3,660,29,0.000001
"DEbest","rosen",2,3,680,30,0.000001
"DEbest","rosen",2,3,700,31,0.000001
"DEbest","rosen",2,3,720,32,0.000000
"DEbest","rosen",2,3,740,33,0.000000
"DEbest","rosen",2,3,760,34,0.000000
"DEbest","rosen",2,3,780,35,0.000000
"DEbest","rosen",2,3,800,36,0.000000
"DEbest","rosen",2,3,820,37,0.000000
"DEbest","rosen",2,3,840,38,0.000000
"DEbest","rosen",2,3,860,39,0.000000
"DEbest","rosen",2,3,880,40,0.000000
"DEbest","rosen",2,3,900,41,0.000000
"DEbest","rosen",2,3,920,42,0.000000
"DEbest","rosen",2,3,940,43,0.000000
"DEbest","rosen",2,3,960,44,0.000000
"DEbest","rosen",2,3,980,45,0.000000
"DEbest","rosen",2,3,1000,46,0.000000
"DEbest","rosen",2,4,100,1,0.389604
"DEbest","rosen",2,4,120,2,0.187187
"DEbest","rosen",2,4,140,3,0.187187
"DEbest","rosen",2,4,160,4,0.187187
"DEbest","rosen",2,4,180,5,0.016023
"DEbest","rosen",2,4,200,6,0.016023
"DEbest","rosen",2,4,220,7,0.016023
"DEbest","rosen",2,4,240,8,0.016023
"DEbest","rosen",2,4,260,9,0.016023
"DEbest","rosen",2,4,280,10,0.016023
"DEbest","rosen",2,4,300,11,0.010957
"DEbest","rosen",2,4,320,12,0.010957
"DEbest","rosen",2,4,340,13,0.001518
"DEbest","rosen",2,4,360,14,0.001518
"DEbest","rosen",2,4,380,15,0.001518
"DEbest","rosen",2,4,400,16,0.001518
"DEbest","rosen",2,4,420,17,0.001518
"DEbest","rosen",2,4,440,18,0.001518
"DEbest","rosen",2,4,460,19,0.001518
"DEbest","rosen",2,4,480,20,0.000046
"DEbest","rosen",2,4,500,21,0.000046
"DEbest","rosen",2,4,520,22,0.000046
"DEbest","rosen",2,4,540,23,0.000046
"DEbest","rosen",2,4,560,24,0.000046
"DEbest","rosen",2,4,580,25,0.000013
"DEbest","rosen",2,4,600,26,0.000013
"DEbest","rosen",2,4,620,27,0.000002
"DEbest","rosen",2,4,640,28,0.000002
"DEbest","rosen",2,4,660,29,0.000002
"DEbest","rosen",2,4,680,30,0.000002
"DEbest","rosen",2,4,700,31,0.000002
"DEbest","rosen",2,4,720,32,0.000002
"DEbest","rosen",2,4,740,33,0.000001
"DEbest","rosen",2,4,760,34,0.000001
"DEbest","rosen",2,4,780,35,0.000001
"DEbest","rosen",2,4,800,36,0.000001
"DEbest","rosen",2,4,820,37,0.000000
"DEbest","rosen",2,4,840,38,0.000000
"DEbest","rosen",2,4,860,39,0.000000
"DEbest","rosen",2,4,880,40,0.000000
"DEbest","rosen",2,4,900,41,0.000000
"DEbest","rosen",2,4,920,42,0.000000
"DEbest","rosen",2,4,940,43,0.000000
"DEbest","rosen",2,4,960,44,0.000000
"DEbest","rosen",2,4,980,45,0.000000
"DEbest","rosen",2,4,1000,46,0.000000
"DEbest","rosen",2,5,100,1,0.915321
"DEbest","rosen",2,5,120,2,0.682782
"DEbest","rosen",2,5,140,3,0.682782
"DEbest","rosen",2,5,160,4,0.682782
"DEbest","rosen",2,5,180,5,0.511617
"DEbest","rosen",2,5,200,6,0.511617
"DEbest","rosen",2,5,220,7,0.394737
"DEbest","rosen",2,5,240,8,0.338250
"DEbest","rosen",2,5,260,9,0.338250
"DEbest","rosen",2,5,280,10,0.252240
"DEbest","rosen",2,5,300,11,0.235810
"DEbest","rosen",2,5,320,12,0.152637
"DEbest","rosen",2,5,340,13,0.107036
"DEbest","rosen",2,5,360,14,0.075433
"DEbest","rosen",2,5,380,15,0.061086
"DEbest","rosen",2,5,400,16,0.059237
"DEbest","rosen",2,5,420,17,0.041005
"DEbest","rosen",2,5,440,18,0.028970
"DEbest","rosen",2,5,460,19,0.019929
"DEbest","rosen",2,5,480,20,0.011749
"DEbest","rosen",2,5,500,21,0.003580
"DEbest","rosen",2,5,520,22,0.002682
"DEbest","rosen",2,5,540,23,0.001295
"DEbest","rosen",2,5,560,24,0.001295
"DEbest","rosen",2,5,580,25,0.001179
"DEbest","rosen",2,5,600,26,0.000419
"DEbest","rosen",2,5,620,27,0.000349
"DEbest","rosen",2,5,640,28,0.000349
"DEbest","rosen",2,5,660,29,0.000259
"DEbest","rosen",2,5,680,30,0.000259
"DEbest","rosen",2,5,700,31,0.000259
"DEbest","rosen",2,5,720,32,0.000106
"DEbest","rosen",2,5,740,33,0.000040
"DEbest","rosen",2,5,760,34,0.000012
"DEbest","rosen",2,5,780,35,0.000012
"DEbest","rosen",2,5,800,36,0.000012
"DEbest","rosen",2,5,820,37,0.000001
"DEbest","rosen",2,5,840,38,0.000001
"DEbest","rosen",2,5,860,39,0.000001
"DEbest","rosen",2,5,880,40,0.000001
"DEbest","rosen",2,5,900,41,0.000001
"DEbest","rosen",2,5,920,42,0.000001
"DEbest","rosen",2,5,940,43,0.000001
"DEbest","rosen",2,5,960,44,0.000000
"DEbest","rosen",2,5,980,45,0.000000
"DEbest","rosen",2,5,1000,46,0.000000
"DEbest","rosen",5,1,100,1,139.886058
"DEbest","rosen",5,1,120,2,106.128983
"DEbest","rosen",5,1,140,3,106.128983
"DEbest","rosen",5,1,160,4,44.273557
"DEbest","rosen",5,1,180,5,44.273557
"DEbest","rosen",5,1,200,6,13.966298
"DEbest","rosen",5,1,220,7,9.555849
"DEbest","rosen",5,1,240,8,9.555849
"DEbest","rosen",5,1,260,9,9.555849
"DEbest","rosen",5,1,280,10,9.555849
"DEbest","rosen",5,1,300,11,7.281925
"DEbest","rosen",5,1,320,12,7.281925
"DEbest","rosen",5,1,340,13,5.905135
"DEbest","rosen",5,1,360,14,5.645323
"DEbest","rosen",5,1,380,15,3.977335
"DEbest","rosen",5,1,400,16,3.616792
"DEbest","rosen",5,1,420,17,2.964996
"DEbest","rosen",5,1,440,18,2.964996
"DEbest","rosen",5,1,460,19,2.964996
"DEbest","rosen",5,1,480,20,2.780946
"DEbest","rosen",5,1,500,21,2.780946
"DEbest","rosen",5,1,520,22,2.780946
"DEbest","rosen",5,1,540,23,2.609454
"DEbest","rosen",5,1,560,24,2.609454
"DEbest","rosen",5,1,580,25,2.283904
"DEbest","rosen",5,1,600,26,1.772277
"DEbest","rosen",5,1,620,27,1.772277
"DEbest","rosen",5,1,640,28,1.772277
"DEbest","rosen",5,1,660,29,1.772277
"DEbest","rosen",5,1,680,30,1.772277
"DEbest","rosen",5,1,700,31,1.772277
"DEbest","rosen",5,1,720,32,1.748820
"DEbest","rosen",5,1,740,33,1.746922
"DEbest","rosen",5,1,760,34,1.746922
"DEbest","rosen",5,1,780,35,1.736401
"DEbest","rosen",5,1,800,36,1.652862
"DEbest","rosen",5,1,820,37,1.591671
"DEbest","rosen",5,1,840,38,1.485187
"DEbest","rosen",5,1,860,39,1.485187
"DEbest","rosen",5,1,880,40,1.370675
"DEbest","rosen",5,1,900,41,1.338102
"DEbest","rosen",5,1,920,42,1.338102
"DEbest","rosen",5,1,940,43,1.323379
"DEbest","rosen",5,1,960,44,1.323379
"DEbest","rosen",5,1,980,45,1.290233
"DEbest","rosen",5,1,1000,46,1.167845
"DEbest","rosen",5,1,1020,47,0.941023
"DEbest","rosen",5,1,1040,48,0.941023
"DEbest","rosen",5,1,1060,49,0.941023
"DEbest","rosen",5,1,1080,50,0.700122
"DEbest","rosen",5,1,1100,51,0.700122
"DEbest","rosen",5,1,1120,52,0.700122
"DEbest","rosen",5,1,1140,53,0.700122
"DEbest","rosen",5,1,1160,54,0.700122
"DEbest","rosen",5,1,1180,55,0.700122
"DEbest","rosen",5,1,1200,56,0.700122
"DEbest","rosen",5,1,1220,57,0.679435
"DEbest","rosen",5,1,1240,58,0.679435
"DEbest","rosen",5,1,1260,59,0.679435
"DEbest","rosen",5,1,1280,60,0.679435
"DEbest","rosen",5,1,1300,61,0.679435
"DEbest","rosen",5,1,1320,62,0.679435
"DEbest","rosen",5,1,1340,63,0.679435
"DEbest","rosen",5,1,1360,64,0.679435
"DEbest","rosen",5,1,1380,65,0.679435
"DEbest","rosen",5,1,1400,66,0.642011
"DEbest","rosen",5,1,1420,67,0.642011
"DEbest","rosen",5,1,1440,68,0.642011
"DEbest","rosen",5,1,1460,69,0.642011
"DEbest","rosen",5,1,1480,70,0.642011
"DEbest","rosen",5,1,1500,71,0.642011
"DEbest","rosen",5,1,1520,72,0.642011
"DEbest","rosen",5,1,1540,73,0.642011
"DEbest","rosen",5,1,1560,74,0.635044
"DEbest","rosen",5,1,1580,75,0.635044
"DEbest","rosen",5,1,1600,76,0.635044
"DEbest","rosen",5,1,1620,77,0.589953
"DEbest","rosen",5,1,1640,78,0.567310
"DEbest","rosen",5,1,1660,79,0.515090
"DEbest","rosen",5,1,1680,80,0.404217
"DEbest","rosen",5,1,1700,81,0.404217
"DEbest","rosen",5,1,1720,82,0.352084
"DEbest","rosen",5,1,1740,83,0.352084
"DEbest","rosen",5,1,1760,84,0.352084
"DEbest","rosen",5,1,1780,85,0.352084
"DEbest","rosen",5,1,1800,86,0.352084
"DEbest","rosen",5,1,1820,87,0.352084
"DEbest","rosen",5,1,1840,88,0.352084
"DEbest","rosen",5,1,1860,89,0.352084
"DEbest","rosen",5,1,1880,90,0.352084
"DEbest","rosen",5,1,1900,91,0.352084
"DEbest","rosen",5,1,1920,92,0.352084
"DEbest","rosen",5,1,1940,93,0.176913
"DEbest","rosen",5,1,1960,94,0.176913
"DEbest","rosen",5,1,1980,95,0.176913
"DEbest","rosen",5,1,2000,96,0.176913
"DEbest","rosen",5,2,100,1,239.898216
"DEbest","rosen",5,2,120,2,237.521302
"DEbest","rosen",5,2,140,3,95.035900
"DEbest","rosen",5,2,160,4,64.397020
"DEbest","rosen",5,2,180,5,36.344213
"DEbest","rosen",5,2,200,6,36.344213
"DEbest","rosen",5,2,220,7,14.183150
"DEbest","rosen",5,2,240,8,14.183150
"DEbest","rosen",5,2,260,9,14.183150
"DEbest","rosen",5,2,280,10,14.183150
"DEbest","rosen",5,2,300,11,4.101592
"DEbest","rosen",5,2,320,12,4.101592
"DEbest","rosen",5,2,340,13,4.101592
"DEbest","rosen",5,2,360,14,4.101592
"DEbest","rosen",5,2,380,15,2.529384
"DEbest","rosen",5,2,400,16,2.147795
"DEbest","rosen",5,2,420,17,2.147795
"DEbest","rosen",5,2,440,18,2.147795
"DEbest","rosen",5,2,460,19,2.147795
"DEbest","rosen",5,2,480,20,2.147795
"DEbest","rosen",5,2,500,21,2.147795
"DEbest","rosen",5,2,520,22,2.147795
"DEbest","rosen",5,2,540,23,2.147795
"DEbest","rosen",5,2,560,24,2.147795
"DEbest","rosen",5,2,580,25,1.821086
"DEbest","rosen",5,2,600,26,1.725210
"DEbest","rosen",5,2,620,27,1.725210
"DEbest","rosen",5,2,640,28,1.639725
"DEbest","rosen",5,2,660,29,1.639725
"DEbest","rosen",5,2,680,30,1.639725
"DEbest","rosen",5,2,700,31,1.639725
"DEbest","rosen",5,2,720,32,1.639725
"DEbest","rosen",5,2,740,33,1.554969
"DEbest","rosen",5,2,760,34,1.554969
"DEbest","rosen",5,2,780,35,1.554969
"DEbest","rosen",5,2,800,36,1.545318
"DEbest","rosen",5,2,820,37,1.498413
"DEbest","rosen",5,2,840,38,1.485482
"DEbest","rosen",5,2,860,39,1.485482
"DEbest","rosen",5,2,880,40,1.454318
"DEbest","rosen",5,2,900,41,1.391567
"DEbest","rosen",5,2,920,42,1.346968
"DEbest","rosen",5,2,940,43,1.313456
"DEbest","rosen",5,2,960,44,1.313456
"DEbest","rosen",5,2,980,45,1.313456
"DEbest","rosen",5,2,1000,46,1.313456
"DEbest","rosen",5,2,1020,47,1.277829
"DEbest","rosen",5,2,1040,48,1.241236
"DEbest","rosen",5,2,1060,49,1.209368
"DEbest","rosen",5,2,1080,50,1.158919
"DEbest","rosen",5,2,1100,51,1.131935
"DEbest","rosen",5,2,1120,52,1.131935
"DEbest","rosen",5,2,1140,53,1.131935
"DEbest","rosen",5,2,1160,54,1.099548
"DEbest","rosen",5,2,1180,55,1.076598
"DEbest","rosen",5,2,1200,56,1.034980
"DEbest","rosen",5,2,1220,57,1.034980
"DEbest","rosen",5,2,1240,58,0.996260
"DEbest","rosen",5,2,1260,59,0.996260
"DEbest","rosen",5,2,1280,60,0.975148
"DEbest","rosen",5,2,1300,61,0.975148
"DEbest","rosen",5,2,1320,62,0.975148
"DEbest","rosen",5,2,1340,63,0.933429
"DEbest","rosen",5,2,1360,64,0.933429
"DEbest","rosen",5,2,1380,65,0.926099
"DEbest","rosen",5,2,1400,66,0.926099
"DEbest","rosen",5,2,1420,67,0.868210
"DEbest","rosen",5,2,1440,68,0.865014
"DEbest","rosen",5,2,1460,69,0.827569
"DEbest","rosen",5,2,1480,70,0.827569
"DEbest","rosen",5,2,1500,71,0.827569
"DEbest","rosen",5,2,1520,72,0.827569
"DEbest","rosen",5,2,1540,73,0.728532
"DEbest","rosen",5,2,1560,74,0.728532
"DEbest","rosen",5,2,1580,75,0.679908
"DEbest","rosen",5,2,1600,76,0.662767
"DEbest","rosen",5,2,1620,77,0.662289
"DEbest","rosen",5,2,1640,78,0.580687
"DEbest","rosen",5,2,1660,79,0.580687
"DEbest","rosen",5,2,1680,80,0.478372
"DEbest","rosen",5,2,1700,81,0.467734
"DEbest","rosen",5,2,1720,82,0.467734
"DEbest","rosen",5,2,1740,83,0.420977
"DEbest","rosen",5,2,1760,84,0.420977
"DEbest","rosen",5,2,1780,85,0.420977
"DEbest","rosen",5,2,1800,86,0.420977
"DEbest","rosen",5,2,1820,87,0.420977
"DEbest","rosen",5,2,1840,88,0.401920
"DEbest","rosen",5,2,1860,89,0.392485
"DEbest","rosen",5,2,1880,90,0.392485
"DEbest","rosen",5,2,1900,91,0.392485
"DEbest","rosen",5,2,1920,92,0.392485
"DEbest","rosen",5,2,1940,93,0.392485
"DEbest","rosen",5,2,1960,94,0.373383
"DEbest","rosen",5,2,1980,95,0.373383
"DEbest","rosen",5,2,2000,96,0.373383
"DEbest","rosen",5,3,100,1,21.141600
"DEbest","rosen",5,3,120,2,21.141600
"DEbest","rosen",5,3,140,3,21.141600
"DEbest","rosen",5,3,160,4,21.141600
"DEbest","rosen",5,3,180,5,21.141600
"DEbest","rosen",5,3,200,6,21.141600
"DEbest","rosen",5,3,220,7,21.141600
"DEbest","rosen",5,3,240,8,21.141600
"DEbest","rosen",5,3,260,9,21.141600
"DEbest","rosen",5,3,280,10,21.141600
"DEbest","rosen",5,3,300,11,16.809648
"DEbest","rosen",5,3,320,12,14.616262
"DEbest","rosen",5,3,340,13,9.893188
"DEbest","rosen",5,3,360,14,7.664434
"DEbest","rosen",5,3,380,15,7.664434
"DEbest","rosen",5,3,400,16,7.664434
"DEbest","rosen",5,3,420,17,7.664434
"DEbest","rosen",5,3,440,18,7.664434
"DEbest","rosen",5,3,460,19,7.664434
"DEbest","rosen",5,3,480,20,7.664434
"DEbest","rosen",5,3,500,21,7.664434
"DEbest","rosen",5,3,520,22,7.664434
"DEbest","rosen",5,3,540,23,3.256414
"DEbest","rosen",5,3,560,24,3.256414
"DEbest","rosen",5,3,580,25,3.256414
"DEbest","rosen",5,3,600,26,3.256414
"DEbest","rosen",5,3,620,27,2.344864
"DEbest","rosen",5,3,640,28,2.188059
"DEbest","rosen",5,3,660,29,2.188059
"DEbest","rosen",5,3,680,30,2.188059
"DEbest","rosen",5,3,700,31,1.861146
"DEbest","rosen",5,3,720,32,1.459492
"DEbest","rosen",5,3,740,33,1.459492
"DEbest","rosen",5,3,760,34,1.459492
"DEbest","rosen",5,3,780,35,1.436139
"DEbest","rosen",5,3,800,36,1.154512
"DEbest","rosen",5,3,820,37,1.154512
"DEbest","rosen",5,3,840,38,1.154512
"DEbest","rosen",5,3,860,39,1.070991
"DEbest","rosen",5,3,880,40,0.366158
"DEbest","rosen",5,3,900,41,0.366158
"DEbest","rosen",5,3,920,42,0.366158
"DEbest","rosen",5,3,940,43,0.366158
"DEbest","rosen",5,3,960,44,0.366158
"DEbest","rosen",5,3,980,45,0.366158
"DEbest","rosen",5,3,1000,46,0.366158
"DEbest","rosen",5,3,1020,47,0.259269
"DEbest","rosen",5,3,1040,48,0.259269
"DEbest","rosen",5,3,1060,49,0.078729
"DEbest","rosen",5,3,1080,50,0.078729
"DEbest","rosen",5,3,1100,51,0.078729
"DEbest","rosen",5,3,1120,52,0.078729
"DEbest","rosen",5,3,1140,53,0.078729
"DEbest","rosen",5,3,1160,54,0.078729
"DEbest","rosen",5,3,1180,55,0.078729
"DEbest","rosen",5,3,1200,56,0.078729
"DEbest","rosen",5,3,1220,57,0.078729
"DEbest","rosen",5,3,1240,58,0.054158
"DEbest","rosen",5,3,1260,59,0.044694
"DEbest","rosen",5,3,1280,60,0.044694
"DEbest","rosen",5,3,1300,61,0.044694
"DEbest","rosen",5,3,1320,62,0.044694
"DEbest","rosen",5,3,1340,63,0.044694
"DEbest","rosen",5,3,1360,64,0.040052
"DEbest","rosen",5,3,1380,65,0.031492
"DEbest","rosen",5,3,1400,66,0.031492
"DEbest","rosen",5,3,1420,67,0.031492
"DEbest","rosen",5,3,1440,68,0.031492
"DEbest","rosen",5,3,1460,69,0.031492
"DEbest","rosen",5,3,1480,70,0.031492
"DEbest","rosen",5,3,1500,71,0.031492
"DEbest","rosen",5,3,1520,72,0.031492
"DEbest","rosen",5,3,1540,73,0.015166
"DEbest","rosen",5,3,1560,74,0.015166
"DEbest","rosen",5,3,1580,75,0.015166
"DEbest","rosen",5,3,1600,76,0.015166
"DEbest","rosen",5,3,1620,77,0.015166
"DEbest","rosen",5,3,1640,78,0.015166
"DEbest","rosen",5,3,1660,79,0.015166
"DEbest","rosen",5,3,1680,80,0.015166
"DEbest","rosen",5,3,1700,81,0.015166
"DEbest","rosen",5,3,1720,82,0.015166
"DEbest","rosen",5,3,1740,83,0.015166
"DEbest","rosen",5,3,1760,84,0.015166
"DEbest","rosen",5,3,1780,85,0.012656
"DEbest","rosen",5,3,1800,86,0.012656
"DEbest","rosen",5,3,1820,87,0.012656
"DEbest","rosen",5,3,1840,88,0.012656
"DEbest","rosen",5,3,1860,89,0.012656
"DEbest","rosen",5,3,1880,90,0.012656
"DEbest","rosen",5,3,1900,91,0.012656
"DEbest","rosen",5,3,1920,92,0.006511
"DEbest","rosen",5,3,1940,93,0.006511
"DEbest","rosen",5,3,1960,94,0.006511
"DEbest","rosen",5,3,1980,95,0.006511
"DEbest","rosen",5,3,2000,96,0.005469
"DEbest","rosen",5,4,100,1,153.447095
"DEbest","rosen",5,4,120,2,153.447095
"DEbest","rosen",5,4,140,3,143.065145
"DEbest","rosen",5,4,160,4,105.934984
"DEbest","rosen",5,4,180,5,105.934984
"DEbest","rosen",5,4,200,6,97.443729
"DEbest","rosen",5,4,220,7,71.313416
